date,Tot NonFarm Jobs (Thou),Unemployment Rate,Tot Vis Arrivals (Thou),Tot Vis Days (Thou),Const Jobs (Thou)
1998-08-01,24.059144052354732,8.952232487240275,88.80553445706762,513.0338118742379,0.900987925356751
1998-09-01,23.995312724159405,8.638482402318315,91.29035146563302,518.7884392596317,0.8970362239297476
1998-10-01,23.93076776697761,8.21126491221601,89.80354460106827,505.89310365429765,0.8970362239297476
1998-11-01,23.962762699745852,8.328197578220564,90.68832469639733,527.6662920136163,0.8930845225027444
1998-12-01,23.942209117297097,8.863993229525157,92.13504748556298,568.2233235871056,0.9049396267837542
1999-01-01,24.273487902428226,8.013173781692085,91.82173990218104,572.6221833274462,0.8826823876197497
1999-02-01,24.32063378171268,7.588026128425618,92.75544874229627,536.250707878379,0.8826823876197497
1999-03-01,24.40699650802454,7.278948841824584,90.53628267300948,517.0467020059998,0.8709653647752398
1999-04-01,24.472147590898157,6.557009373654421,91.09306404237644,510.97753362797783,0.8787767133382464
1999-05-01,24.509453377312305,6.970267889530279,89.50023577887247,512.4334396772883,0.8787767133382464
1999-06-01,24.576893036421342,6.457180857131295,89.52188706615154,519.91351761563,0.8787767133382464
1999-07-01,24.6155289796121,6.171659778164795,90.77726670725144,532.602650453617,0.874871039056743
1999-08-01,24.802027366317898,6.552336595310271,89.61519506668262,525.9995328253424,0.8787767133382464
1999-09-01,24.73601727346459,6.672292792230328,90.34855154105567,533.7957008110235,0.8787767133382464
1999-10-01,24.846115126303765,6.3682089740828225,93.26015339583367,558.5831130995776,0.8865880619012529
1999-11-01,24.906132504116265,6.383517550176632,91.83127483652339,545.612487195657,0.8943994104642595
1999-12-01,24.94582100903077,7.367751386219901,88.22750477224182,534.8373484820604,0.9061164333087696
2000-01-01,25.11637828336548,5.147423667278761,84.78810825044258,531.0096442720484,1.0236718224613317
2000-02-01,25.19194482263159,4.636077605752598,91.40875685442046,570.5296680614167,1.0323470073974446
2000-03-01,25.290458668457195,4.374995171177032,93.19561528637247,569.516487361352,1.045359784801614
2000-04-01,25.411935488899438,4.3192963147761,91.29368985879745,561.7268744018688,1.06271015467384
2000-05-01,25.425234174936758,4.213810477018476,91.56634430154007,555.0669520085858,1.0670477471418967
2000-06-01,25.561063484792374,4.229950909563418,91.33435769422383,554.7629368839665,1.071385339609953
2000-07-01,25.634349861296677,4.596665202793715,89.99533005881179,549.8930743309932,1.0930733019502354
2000-08-01,25.67109921366651,4.4995410257146045,85.80236460738892,537.267199063656,1.097410894418292
2000-09-01,25.85171000304763,4.419433026455122,90.14428546345223,552.2135772393414,1.1017484868863483
2000-10-01,25.84197835080109,4.41198484067602,89.30587450826846,552.1830733169502,1.1017484868863483
2000-11-01,25.842378007504927,4.29648563451307,87.96780113661826,545.6065493298903,1.1017484868863483
2000-12-01,25.916336829460377,4.684424061969805,88.01890701105486,540.7899757299313,1.1147612642905178
2001-01-01,25.73781904791977,4.993079222655538,90.5539625563333,548.0338556528783,1.1008094435075884
2001-02-01,25.904305873640926,4.773626557418787,89.18663111433673,529.5695209059114,1.1008094435075884
2001-03-01,25.92229327586051,5.142944154915252,90.50975458945211,550.1077036758469,1.092141652613828
2001-04-01,25.85468250791522,5.603209932882313,89.85013552476323,538.4764543408183,1.074806070826307
2001-05-01,25.76156219361466,4.760295079340304,88.1294018838597,524.9743711599956,1.074806070826307
2001-06-01,25.8817592682306,4.794680168599141,88.4905274498132,532.5063531375885,1.0618043844856662
2001-07-01,25.841264957523915,4.805319274131659,88.43086313086022,527.4001651787321,1.0618043844856662
2001-08-01,25.848056813884412,4.726846875788437,89.34133218441931,546.8996776051692,1.0574704890387858
2001-09-01,25.862170986274087,4.69463104897555,68.7120916041879,439.0835592622338,1.0661382799325465
2001-10-01,25.29953838998541,5.138667897451931,71.18143188035329,444.0334124182952,1.0531365935919055
2001-11-01,25.109866649069232,5.375859364570868,74.86895611799824,488.04914629487774,1.0618043844856662
