date,E_NF@KAU.M,ECT@KAU.M,EMN@KAU.M,E_TTU@KAU.M,E_TU@KAU.M,E_TRADE@KAU.M,EIF@KAU.M,E_FIR@KAU.M,EFI@KAU.M,ERE@KAU.M,E_PBS@KAU.M,EPS@KAU.M,EMA@KAU.M,EAD@KAU.M,E_EDHC@KAU.M,EED@KAU.M,EHC@KAU.M,E_LH@KAU.M,EAE@KAU.M,EAF@KAU.M,EOS@KAU.M,EGV@KAU.M,EGV@KAU.M,EGVFD@KAU.M,E_GVSL@KAU.M,EMPL@KAU.M,UR@KAU.M,ERT@KAU.M
1992-01-01,24.59418542560244,1.7220455101541476,0.8109685979655019,5.113221889579641,1.4214105793450873,3.6918113102345536,0.3282488729636824,1.1689612402915606,0.4921006178287733,0.6768606224627873,1.4800191768922648,0.3580680977054033,0.04840336134453777,1.0735477178423238,1.8282665069074282,0.09887250650477016,1.729394000402658,7.669797702641729,0.8100486223662883,6.859749080275447,0.58728053062817,3.885375397578313,3.885375397578313,0.4075131480090157,3.4778622495692977,27124.033032499716,5.369959722208217,3.286964000491461
1992-02-01,24.60911629781926,1.7070712013701985,0.8109685979655019,5.113354366432821,1.426196473551637,3.6871578928811846,0.338352635452298,1.171905571207961,0.4894969108561342,0.6824086603518267,1.4778447527184502,0.3548852701702442,0.049411764705882315,1.0735477178423236,1.83034803336016,0.10095403295750215,1.729394000402658,7.685230209009059,0.8100486223662883,6.8751815866427695,0.58728053062817,3.88676039967464,3.88676039967464,0.4063110443275732,3.4804493553470666,26852.997180833758,6.384221607075302,3.286964000491461
1992-03-01,24.661998482378547,1.7020797651088821,0.8067226890756302,5.156702390979867,1.445340050377833,3.7113623406020344,0.3321378604990868,1.177453609097,0.4894969108561341,0.6879566982408659,1.4807830761569563,0.3532938564026646,0.049411764705882315,1.0780774550484093,1.8324742781979457,0.09887250650477016,1.7336017716931755,7.692946462192719,0.8100486223662883,6.882897839826432,0.5845103394459616,3.8961880116244942,3.8961880116244942,0.40510894064613073,3.4910790709783637,26776.35227532125,6.408558295992539,3.3111684482123107
1992-04-01,24.6424982691793,1.6970883288475658,0.8024767801857584,5.12298115018354,1.4309823677581859,3.691998782425354,0.3141971860811503,1.171905571207961,0.4894969108561342,0.6824086603518267,1.485801821556348,0.362842339008142,0.049411764705882315,1.0735477178423236,1.837722812714829,0.09991326973113615,1.7378095429836928,7.7240368749041615,0.8179902755267422,6.906046599377417,0.58728053062817,3.8990072128698166,3.8990072128698166,0.4039068369646882,3.4951003759051282,26936.737596868254,6.653645356809468,3.2918048900356305
1992-05-01,24.6383396121261,1.6920968925862492,0.7982308712958868,5.127877035065332,1.426196473551637,3.7016805615136943,0.318426523804762,1.171905571207961,0.4894969108561342,0.6824086603518267,1.4993910331746054,0.362842339008142,0.049411764705882315,1.087136929460581,1.836682049488463,0.09887250650477016,1.7378095429836928,7.716320621720502,0.8179902755267422,6.898330346193756,0.5900507218103783,3.88735829197196,3.88735829197196,0.4003005259203606,3.487057766051599,26888.281505227198,6.861807653519103,3.3014866691239706
1992-06-01,24.64381200424194,1.6920968925862492,0.7982308712958868,5.12303614552116,1.426196473551637,3.696839671969524,0.32613363192272504,1.171905571207961,0.4894969108561342,0.6824086603518267,1.4916784684333606,0.3596595114729829,0.049411764705882315,1.0826071922544953,1.8408898207789803,0.09887250650477016,1.7420173142742101,7.692946462192719,0.8100486223662883,6.882897839826432,0.5928209129925867,3.914073227310315,3.914073227310315,0.4003005259203606,3.5137727013899545,26874.610172464676,7.941388584580745,3.2966457795798
1992-07-01,24.674386795194714,1.6920968925862492,0.8194604157452454,5.125307858860225,1.4309823677581865,3.6943254911020387,0.33831057613255955,1.171905571207961,0.4894969108561342,0.6824086603518267,1.4988080227683707,0.36125092524056246,0.05042016806722685,1.0871369294605813,1.837722812714829,0.09991326973113615,1.7378095429836928,7.670248502595316,0.825931928687196,6.844316573908122,0.5955911041747951,3.9249350384091652,3.9249350384091652,0.3990984222389181,3.5258366161702472,26891.299947259075,7.047793862345575,3.2918048900356305
1992-08-01,24.675775175144395,1.6771225838023003,0.8067226890756302,5.110840185565336,1.4261964735516377,3.6846437120136986,0.3403002805290398,1.1748499021243612,0.4868932038834953,0.6879566982408659,1.5123972343866274,0.36125092524056246,0.05042016806722685,1.1007261410788383,1.8598024323937818,0.10095403295750215,1.7588483994362798,7.654590596251202,0.8179902755267422,6.836600320724459,0.5955911041747951,3.9435581668413215,3.9435581668413215,0.39789631855747554,3.5456618482838462,27086.17421897923,6.597446423393349,3.2821231109472904
1992-09-01,24.585507473892914,1.6421825299730857,0.7939849624060149,5.115703561287444,1.4405541561712842,3.6751494051161595,0.3435713675221682,1.180057316069639,0.4921006178287732,0.6879566982408659,1.510805820619048,0.3596595114729829,0.05042016806722685,1.1007261410788383,1.868217974974817,0.10095403295750215,1.7672639420173148,7.593085970758696,0.825931928687196,6.767154042071502,0.5955911041747951,3.94230686610721,3.94230686610721,0.3954921111945905,3.5468147549126194,26697.85617067046,6.2480631428006195,3.2772822214031203
1992-10-01,24.515262928544793,1.7020797651088821,0.7897390535161433,5.065297929194784,1.4118387909319896,3.653459138262795,0.3427140708877702,1.177112985153239,0.49470432480141224,0.6824086603518267,1.5318630928818973,0.3580680977054033,0.05042016806722685,1.123374827109267,1.8471791185222297,0.10095403295750215,1.7462250855647277,7.515923438922086,0.825931928687196,6.689991510234883,0.5955911041747951,3.9477623701829696,3.9477623701829696,0.3954921111945905,3.5522702589883792,23622.047679684394,21.162297288740362,3.25791866322644
